PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
347,0,1,"Brown, Mrs. Dorothy",female,22.6,1,0,T400762,294.81,,S
348,0,3,"Wilson, Mr. John",male,31.0,0,1,T236532,10.53,,S
349,1,1,"Williams, Mrs. Edith",female,,1,0,T790436,135.57,,S
350,0,1,"Miller, Mr. George",male,25.3,0,0,T12510,118.73,,C
351,0,3,"Davis, Mr. Thomas",male,35.9,2,0,T416333,7.98,B133,Q
352,0,3,"Davis, Master. John",male,38.6,0,0,T993328,8.45,,C
353,1,2,"Davis, Miss. Mary",female,23.8,0,0,T632260,23.02,,S
354,0,2,"Wilson, Mr. Robert",male,69.3,0,0,T417792,24.27,,S
355,0,3,"Brown, Mr. Henry",male,27.2,0,0,T151515,16.46,,C
356,1,1,"Moore, Mrs. Dorothy",female,5.4,0,0,T121389,83.03,D143,S
357,0,3,"Johnson, Miss. Alice",female,47.3,1,0,T585014,7.26,,S
358,0,3,"Wilson, Master. George",male,38.5,1,0,T854426,9.92,,S
359,0,1,"Brown, Mr. Edward",male,,0,0,T514427,58.72,,C
360,1,3,"Thomas, Mr. Henry",male,23.0,0,0,T495338,11.58,,S
361,0,3,"Thomas, Mrs. Lily",female,35.4,4,0,T586367,13.41,,C
362,0,2,"Wilson, Mrs. Lily",female,53.2,0,0,T642273,24.36,,C
363,0,3,"Anderson, Miss. Lily",female,,1,2,T888029,25.47,,Q
364,0,1,"Wilson, Master. Robert",male,8.4,1,0,T680350,177.76,,S
365,0,3,"Johnson, Mr. Richard",male,0.5,1,2,T706880,9.42,,S
366,0,1,"Taylor, Mr. William",male,,0,0,T981169,47.35,,C
367,0,3,"Wilson, Mr. John",male,15.4,0,0,T272358,11.94,,S
368,0,2,"Anderson, Mrs. Florence",female,28.3,1,0,T769266,58.7,A64,C
369,0,2,"Brown, Mr. James",male,18.0,0,1,T937680,39.19,G89,S
370,0,3,"Williams, Mr. Richard",male,16.9,0,1,T563177,18.09,,S
371,1,1,"Davis, Miss. Lily",female,18.6,1,0,T618393,137.41,,Q
372,1,2,"Jones, Mr. Thomas",male,19.9,1,0,T639326,28.05,,S
373,0,2,"Williams, Mr. Edward",male,,1,0,T982585,64.12,,S
374,0,2,"Wilson, Miss. Edith",female,,0,2,T895079,39.4,,S
375,1,3,"Miller, Mrs. Dorothy",female,12.2,1,0,T623667,16.99,,S
376,1,3,"Williams, Mrs. Alice",female,14.2,0,0,T458044,10.02,,S
377,0,1,"Williams, Master. Robert",male,35.2,0,0,T741471,123.27,,S
378,0,3,"Smith, Mr. Thomas",male,45.0,0,0,T454937,9.38,,C
379,1,3,"Moore, Mr. Charles",male,,2,0,T947313,15.6,A49,C
380,1,3,"Miller, Mrs. Beatrice",female,,1,0,T702071,2.26,B44,C
381,0,2,"Williams, Mr. Charles",male,44.0,4,0,T671881,13.96,,S
382,0,3,"Taylor, Mrs. Dorothy",female,3.9,0,0,T106653,12.07,A35,C
383,0,3,"Taylor, Mr. James",male,,1,0,T328660,11.49,,S
384,0,3,"Smith, Mr. Thomas",male,36.8,0,0,T645409,5.2,C136,C
385,0,3,"Wilson, Mrs. Emma",female,0.5,1,0,T942728,27.81,,S
386,1,1,"Jones, Miss. Mary",female,60.0,0,0,T271383,37.59,,C
387,0,3,"Williams, Mr. William",male,48.9,8,0,T792686,29.65,,C
388,1,3,"Moore, Mrs. Lily",female,,0,2,T287099,9.3,,S
389,0,3,"Wilson, Mrs. Mary",female,15.7,1,0,T299339,16.52,,
390,0,2,"Anderson, Mrs. Emma",female,28.7,0,0,T872545,37.01,C71,Q
391,0,3,"Thomas, Mrs. Dorothy",female,41.2,0,1,T800668,24.01,,S
392,1,3,"Brown, Mrs. Florence",female,13.4,0,0,T21492,7.58,,S
393,0,3,"Davis, Miss. Edith",female,27.1,0,1,T584602,8.08,,C
394,1,3,"Williams, Mr. George",male,42.9,0,0,T866322,7.29,F16,S
395,0,3,"Brown, Mr. James",male,8.0,0,0,T174751,16.18,B53,S
396,1,2,"Thomas, Mr. Edward",male,34.5,0,0,T394583,11.1,A47,S
397,1,3,"Jones, Mr. Robert",male,4.3,0,2,T58848,16.58,,S
398,0,1,"Williams, Mr. Thomas",male,,0,0,T44616,123.53,E77,C
399,0,3,"Anderson, Mr. Thomas",male,22.4,0,0,T808949,16.35,,Q
400,1,1,"Thomas, Mrs. Clara",female,37.1,3,0,T421184,172.96,,S
401,1,3,"Williams, Mrs. Mary",female,19.5,0,0,T845372,11.24,E133,S
402,0,3,"Wilson, Mr. John",male,31.5,0,0,T272503,20.8,,S
403,0,2,"Miller, Mr. Robert",male,19.7,0,0,T995735,23.31,,S
404,1,2,"Johnson, Miss. Beatrice",female,22.0,0,0,T377442,42.73,D57,S
405,0,3,"Miller, Mrs. Alice",female,47.8,0,0,T461241,23.52,,S
406,1,1,"Miller, Miss. Clara",female,13.0,0,0,T665991,95.75,,S
407,1,1,"Williams, Mrs. Emma",female,40.7,1,0,T135006,140.65,,
408,1,1,"Jones, Mrs. Beatrice",female,29.7,0,0,T206341,126.56,B53,S
409,0,3,"Wilson, Mr. Edward",male,21.4,0,0,T907342,10.37,,S
410,0,3,"Brown, Mr. Henry",male,12.0,1,1,T100566,5.6,,S
411,0,3,"Smith, Miss. Emma",female,13.1,0,0,T509185,5.73,,Q
412,0,3,"Jones, Mr. Thomas",male,19.0,0,2,T140432,17.56,,C
413,1,1,"Brown, Miss. Dorothy",female,,0,0,T582492,30.14,,S
414,0,3,"Smith, Mr. Robert",male,38.5,0,0,T218700,9.78,,
415,1,1,"Jones, Miss. Florence",female,25.3,1,0,T551616,41.22,B125,S
416,0,1,"Thomas, Mr. John",male,26.3,1,0,T488461,77.41,,S
417,0,1,"Jones, Mr. Thomas",male,28.5,1,0,T584226,53.53,F2,S
418,0,3,"Smith, Mr. Richard",male,36.6,0,0,T542406,14.39,,S
419,0,3,"Thomas, Miss. Beatrice",female,39.0,2,0,T316232,9.53,,S
420,1,2,"Davis, Mr. Charles",male,,1,0,T291662,23.94,,C
421,0,3,"Jones, Mrs. Mary",female,25.6,0,0,T920332,7.05,,S
422,1,2,"Moore, Mrs. Mary",female,47.5,0,0,T535761,19.9,,S
423,1,1,"Johnson, Mrs. Annie",female,10.6,1,2,T923813,104.03,,C
424,1,3,"Smith, Mrs. Edith",female,30.8,1,0,T205591,6.76,,C
425,1,3,"Brown, Mr. James",male,27.2,0,0,T489786,10.86,,S
426,0,3,"Brown, Mr. James",male,21.5,0,0,T900008,9.11,,S
427,1,3,"Johnson, Mr. Thomas",male,52.8,0,2,T983593,17.6,,S
428,1,3,"Wilson, Mrs. Clara",female,30.2,1,0,T172251,23.59,,C
429,0,2,"Jones, Mrs. Mary",female,51.6,0,4,T894482,21.79,,S
430,0,3,"Wilson, Mr. Henry",male,29.8,0,0,T661028,9.69,,S
431,0,3,"Williams, Mr. Henry",male,36.4,1,0,T550100,22.67,B1,C
432,1,1,"Smith, Mr. Robert",male,21.3,0,0,T779675,77.86,,S
433,1,3,"Brown, Mr. William",male,21.5,0,0,T93994,10.73,A27,S
434,0,3,"Jones, Mr. Thomas",male,35.6,1,0,T158727,24.86,C54,S
435,0,2,"Moore, Mr. John",male,35.9,0,0,T661136,26.88,,S
436,1,3,"Taylor, Mr. Robert",male,38.4,1,0,T203706,14.99,C148,S
437,0,3,"Jones, Mr. Richard",male,35.2,0,0,T553682,10.35,,S
438,0,2,"Thomas, Mr. Robert",male,10.3,1,1,T314309,34.23,D117,C
439,0,1,"Smith, Mr. John",male,,0,0,T91461,50.33,,Q
440,0,2,"Wilson, Mr. Henry",male,42.0,0,0,T41155,29.31,,S
441,0,3,"Anderson, Mr. John",male,1.3,1,0,T261838,5.4,,S
442,0,3,"Jones, Master. Henry",male,,1,0,T648580,8.42,,S
443,0,3,"Jones, Mr. Charles",male,28.1,0,0,T467033,6.81,,S
444,0,1,"Moore, Mr. Henry",male,,2,1,T437788,115.56,,S
445,1,1,"Thomas, Mr. Robert",male,35.7,0,0,T872482,155.31,,S
446,1,1,"Brown, Miss. Clara",female,20.1,0,0,T875118,39.74,F113,S
447,0,3,"Anderson, Mr. Robert",male,19.4,1,0,T398044,6.03,,C
448,0,3,"Anderson, Master. George",male,,0,0,T14723,3.82,,S
449,0,3,"Miller, Mr. Edward",male,38.1,0,0,T600941,8.46,,S
450,0,2,"Thomas, Mr. Thomas",male,0.5,1,2,T782301,46.24,,S
451,0,3,"Anderson, Mrs. Alice",female,32.0,0,0,T432969,9.68,,C
452,0,3,"Thomas, Master. James",male,16.9,3,0,T351023,2.21,,S
453,1,1,"Smith, Mr. Richard",male,32.5,0,0,T631417,78.86,,S
454,0,3,"Smith, Mr. James",male,,0,2,T449856,7.35,,S
455,0,2,"Anderson, Mr. George",male,5.6,0,0,T307573,14.21,,Q
456,0,1,"Taylor, Mr. Thomas",male,26.4,1,1,T151156,133.85,C51,S
457,0,1,"Moore, Mr. George",male,32.0,0,0,T187805,152.26,,C
458,0,3,"Davis, Mr. George",male,,0,0,T961341,6.56,,S
459,0,2,"Wilson, Master. Richard",male,27.9,0,0,T794228,13.4,E147,C
460,1,2,"Wilson, Mrs. Beatrice",female,12.0,0,0,T676203,20.22,,S
461,1,1,"Davis, Miss. Mary",female,14.2,0,0,T218060,69.81,,S
462,0,3,"Williams, Mr. Richard",male,,0,0,T625955,8.33,,S
463,0,3,"Thomas, Mr. George",male,,1,1,T441768,8.27,,S
464,1,3,"Taylor, Mr. Robert",male,28.0,0,0,T611546,3.24,,S
465,0,2,"Anderson, Mr. Charles",male,28.9,0,2,T732620,21.18,,S
466,1,2,"Johnson, Mrs. Emma",female,5.0,0,0,T714538,38.38,,S
467,0,1,"Taylor, Mr. William",male,29.2,0,0,T700424,105.99,,S
468,0,1,"Brown, Mr. William",male,38.9,0,0,T265900,48.21,,S
469,0,3,"Moore, Mr. Thomas",male,3.0,8,0,T916052,10.19,B49,C
470,1,3,"Williams, Mrs. Emma",female,,2,0,T427750,17.54,,S
471,0,3,"Moore, Mr. Robert",male,6.9,3,0,T220674,16.55,,S
472,1,3,"Miller, Mrs. Clara",female,23.6,0,0,T118270,9.54,C53,Q
473,1,2,"Thomas, Mrs. Annie",female,16.6,0,0,T906048,39.79,A23,S
474,0,2,"Smith, Mr. William",male,35.2,2,0,T378144,16.23,,S
475,1,3,"Moore, Miss. Alice",female,32.2,0,0,T853906,21.87,,S
476,0,2,"Taylor, Mr. Thomas",male,48.4,0,0,T966402,28.19,,S
477,1,1,"Wilson, Miss. Florence",female,28.9,0,0,T478932,94.39,,S
478,1,2,"Anderson, Mrs. Edith",female,34.6,4,0,T856775,20.04,,C
479,1,2,"Anderson, Mr. John",male,,0,0,T846789,54.0,,S
480,0,1,"Williams, Mr. Henry",male,13.7,1,0,T789399,29.85,,S
481,1,3,"Wilson, Miss. Clara",female,41.8,0,0,T294214,9.68,,S
482,0,3,"Davis, Mr. Robert",male,47.7,0,0,T211440,10.12,E38,S
483,0,1,"Jones, Mr. Edward",male,,1,0,T579293,58.26,,S
484,0,1,"Thomas, Mr. George",male,31.6,0,2,T127161,54.04,G62,Q
485,1,3,"Jones, Miss. Emma",female,15.6,0,1,T776622,6.16,,Q
486,1,1,"Williams, Miss. Emma",female,46.3,0,1,T975383,95.1,,S
487,1,2,"Taylor, Mr. John",male,38.1,0,0,T471120,9.61,D56,S
488,1,1,"Williams, Miss. Edith",female,59.1,1,0,T238356,57.94,,S
489,0,1,"Johnson, Mr. John",male,13.0,1,0,T954498,83.27,B77,S
490,1,3,"Miller, Mrs. Mary",female,42.2,0,0,T674038,15.25,,S
491,0,3,"Taylor, Mr. James",male,,0,0,T768916,25.02,D148,S
492,1,1,"Davis, Mr. James",male,24.7,2,0,T858929,116.06,,S
493,1,2,"Wilson, Mr. Robert",male,49.5,1,0,T129534,23.02,,S
494,1,1,"Thomas, Mr. Charles",male,,0,0,T950032,168.7,,S
495,0,1,"Moore, Mr. James",male,,0,0,T416333,61.77,,S
496,0,3,"Thomas, Miss. Dorothy",female,28.0,0,0,T512793,17.67,,S
497,0,3,"Miller, Mr. Richard",male,15.9,0,2,T405237,14.17,,S
498,1,3,"Smith, Miss. Beatrice",female,22.9,0,0,T599605,14.62,,S
499,0,3,"Thomas, Master. George",male,39.9,0,0,T637533,8.6,,S
500,1,3,"Johnson, Mrs. Dorothy",female,44.0,1,0,T32023,8.7,,S
501,0,3,"Thomas, Mr. Robert",male,32.9,1,0,T783784,13.23,,C
502,1,1,"Jones, Mrs. Clara",female,18.8,0,0,T302956,134.88,,C
503,1,1,"Johnson, Miss. Edith",female,35.2,4,0,T268481,58.83,,S
504,0,3,"Smith, Miss. Edith",female,,0,0,T749644,11.72,,C
505,0,2,"Jones, Mrs. Florence",female,1.1,0,0,T405812,10.95,,C
506,0,3,"Taylor, Mr. Edward",male,31.4,1,0,T64484,7.33,,S
507,0,3,"Jones, Mr. William",male,26.9,1,0,T312110,2.55,,S
508,0,3,"Thomas, Miss. Florence",female,43.5,0,0,T318333,12.53,,S
509,0,1,"Taylor, Mrs. Dorothy",female,,0,0,T890553,89.46,,S
510,0,3,"Miller, Mr. Henry",male,36.7,0,1,T678823,12.5,,S
511,0,2,"Smith, Mr. Charles",male,22.7,0,0,T337016,21.55,,S
512,1,3,"Smith, Miss. Edith",female,29.7,1,1,T125028,5.87,,S
513,0,1,"Anderson, Mr. Henry",male,43.4,0,0,T742660,62.66,,S
514,0,3,"Anderson, Mr. Henry",male,28.8,1,0,T415502,9.12,,S
515,0,3,"Thomas, Mr. George",male,32.2,0,0,T475346,24.66,,S
516,0,2,"Davis, Mr. Charles",male,7.4,1,0,T366831,21.26,,C
517,0,3,"Smith, Mr. James",male,28.7,0,0,T592845,4.21,,C
518,1,3,"Moore, Mrs. Alice",female,,0,1,T666005,8.47,D36,S
519,1,2,"Thomas, Miss. Edith",female,22.2,0,0,T341718,23.59,,S
520,1,3,"Davis, Miss. Beatrice",female,,1,0,T420674,8.86,,S
521,0,1,"Smith, Mrs. Emma",female,40.8,0,0,T28830,29.48,,C
522,0,3,"Jones, Master. William",male,15.2,0,0,T924849,13.95,,C
523,1,3,"Brown, Miss. Lily",female,35.1,1,0,T984271,4.56,,S
524,1,2,"Johnson, Mrs. Annie",female,51.0,0,0,T703165,18.96,,S
525,1,1,"Thomas, Mrs. Annie",female,20.4,0,0,T700925,111.12,,S
526,0,3,"Johnson, Mrs. Lily",female,7.3,0,2,T938843,8.65,,S
527,0,1,"Taylor, Mr. Thomas",male,33.9,1,0,T346124,122.55,E132,S
528,0,1,"Davis, Mr. William",male,12.4,1,0,T970209,72.57,,S
529,0,3,"Jones, Mr. John",male,17.8,0,0,T713397,8.84,,C
530,1,1,"Moore, Mrs. Dorothy",female,43.1,0,0,T877005,176.21,,S
531,0,1,"Davis, Master. Edward",male,56.9,0,0,T97617,172.1,C49,Q
532,1,3,"Taylor, Miss. Annie",female,15.2,0,0,T239716,4.43,B41,S
533,1,1,"Wilson, Mr. George",male,19.0,0,1,T987430,43.21,,S
534,0,2,"Thomas, Miss. Clara",female,23.3,0,6,T171696,11.85,,S
535,0,1,"Williams, Mr. William",male,21.8,1,0,T686890,63.11,,S
536,0,3,"Taylor, Master. George",male,,1,0,T290892,9.37,,S
537,0,3,"Williams, Mr. James",male,,0,0,T240519,15.71,,C
538,0,3,"Brown, Mr. Richard",male,,1,1,T970490,9.76,,S
539,0,2,"Johnson, Mr. Henry",male,53.1,0,0,T194476,13.05,,S
540,1,1,"Moore, Miss. Alice",female,38.1,0,0,T131390,129.29,B92,S
541,0,1,"Taylor, Mr. James",male,44.0,0,0,T697397,55.45,B125,S
542,1,2,"Davis, Mrs. Alice",female,16.6,2,0,T107104,12.12,,S
543,0,3,"Brown, Mr. Richard",male,,0,0,T172887,11.61,,S
544,1,1,"Anderson, Mrs. Lily",female,14.6,3,0,T726348,60.42,,C
545,0,2,"Wilson, Mr. Charles",male,,1,1,T238884,43.32,,S
546,1,1,"Smith, Mrs. Mary",female,,1,0,T114214,57.57,A32,S
547,0,3,"Jones, Mr. Richard",male,,0,0,T228425,4.02,,S
548,0,3,"Moore, Mrs. Emma",female,24.4,0,1,T586179,13.92,,C
549,0,3,"Thomas, Mrs. Annie",female,25.1,1,0,T62369,7.38,,S
550,0,3,"Thomas, Mr. Robert",male,7.3,3,4,T279383,15.34,,S
551,0,3,"Johnson, Master. Thomas",male,19.9,2,0,T192451,26.46,,C
552,1,1,"Smith, Miss. Edith",female,40.9,0,0,T911053,31.95,F112,S
553,0,2,"Davis, Mr. Richard",male,,1,0,T753767,28.1,,S
554,1,3,"Johnson, Mr. Henry",male,31.0,0,1,T181528,3.9,F60,Q
555,0,3,"Thomas, Master. Thomas",male,10.7,1,0,T236780,10.35,C87,C
556,0,3,"Anderson, Mr. Henry",male,27.6,0,0,T118490,16.32,,S
557,0,3,"Smith, Mr. George",male,21.5,2,0,T632636,14.11,A99,S
558,0,3,"Davis, Mr. Richard",male,12.0,0,1,T21171,10.88,,S
559,1,3,"Johnson, Miss. Annie",female,41.2,1,0,T561751,4.32,,S
560,0,3,"Thomas, Mr. Edward",male,42.0,0,0,T35795,5.09,,S
561,0,3,"Wilson, Mr. John",male,,0,0,T442941,10.21,,S
562,1,2,"Smith, Miss. Lily",female,26.6,0,0,T465255,14.67,B41,C
563,0,3,"Taylor, Mr. George",male,30.3,0,0,T737344,15.57,,S
564,0,3,"Miller, Mrs. Dorothy",female,3.4,0,1,T623579,10.55,,S
565,0,2,"Jones, Mrs. Florence",female,9.4,1,0,T128681,13.29,,S
566,0,3,"Wilson, Mr. George",male,48.4,0,0,T433921,15.9,,S
567,0,3,"Anderson, Mr. James",male,14.3,1,0,T537321,14.43,C52,Q
568,1,1,"Brown, Miss. Lily",female,47.9,2,1,T326759,73.62,,Q
569,1,3,"Jones, Mrs. Florence",female,10.2,1,1,T453326,7.26,,S
570,0,1,"Brown, Mr. William",male,39.3,0,0,T998073,114.02,,S
571,0,3,"Taylor, Mr. James",male,25.2,1,0,T789835,13.98,,S
572,0,3,"Jones, Master. James",male,27.2,0,1,T397386,9.62,,S
573,0,1,"Miller, Mr. Thomas",male,,1,1,T279336,102.27,E118,C
574,1,1,"Davis, Mr. John",male,11.5,0,0,T175864,76.6,,S
575,0,3,"Brown, Master. Richard",male,38.3,0,0,T74911,17.98,B130,S
576,0,2,"Moore, Mrs. Annie",female,,0,0,T531664,31.5,,S
577,0,1,"Johnson, Mr. Robert",male,78.3,0,2,T94221,49.77,,S
578,0,3,"Jones, Miss. Dorothy",female,,0,0,T212620,7.16,,Q
579,0,2,"Williams, Mr. Richard",male,,0,1,T652463,24.18,,Q
580,0,1,"Miller, Mr. Richard",male,41.5,0,0,T880831,62.85,E80,S
581,0,3,"Davis, Mr. George",male,26.8,0,0,T975372,25.81,D35,S
582,0,3,"Taylor, Mr. Richard",male,,4,0,T118344,13.04,,S
583,0,3,"Johnson, Mr. Thomas",male,,0,0,T171687,9.67,F17,C
584,0,3,"Brown, Miss. Dorothy",female,25.8,0,0,T947191,10.13,,Q
585,0,1,"Anderson, Mr. Edward",male,16.8,0,1,T907522,133.6,,S
586,1,2,"Miller, Miss. Emma",female,40.2,0,2,T489351,11.76,,C
587,0,1,"Jones, Mr. John",male,35.1,0,0,T342449,270.32,,S
588,1,3,"Moore, Mr. William",male,,0,0,T638401,7.34,,S
589,0,3,"Miller, Mr. James",male,24.5,0,0,T185830,12.82,,S
590,1,3,"Williams, Mrs. Dorothy",female,16.4,0,0,T530795,8.05,,S
591,0,3,"Davis, Mr. Edward",male,,0,0,T553795,9.49,,S
592,0,3,"Jones, Mr. Charles",male,24.5,0,1,T46433,9.89,,S
593,0,2,"Anderson, Miss. Florence",female,18.5,0,2,T140143,24.67,,S
594,1,2,"Taylor, Mrs. Dorothy",female,11.1,0,0,T834893,21.59,,S
595,0,1,"Jones, Mr. William",male,35.4,0,4,T439428,10.91,,C
596,1,1,"Thomas, Mrs. Emma",female,22.3,0,0,T414663,51.44,A49,C
597,0,3,"Jones, Mr. Richard",male,0.5,0,1,T642316,7.9,,S
598,1,2,"Miller, Mrs. Florence",female,12.3,0,0,T514109,27.84,,S
599,0,3,"Williams, Mr. Charles",male,26.3,0,0,T422710,5.21,,S
600,0,3,"Jones, Mr. Edward",male,26.7,0,0,T168246,20.47,,S
601,1,2,"Thomas, Mr. Thomas",male,26.2,1,2,T275144,28.21,G45,S
602,0,3,"Wilson, Mr. Edward",male,24.2,0,0,T867883,20.64,,S
603,0,3,"Johnson, Mr. Robert",male,8.3,0,0,T483764,13.55,G88,S
604,1,2,"Johnson, Mrs. Emma",female,17.0,0,0,T547433,19.52,,C
605,1,3,"Taylor, Miss. Lily",female,,0,1,T160746,23.86,,S
606,0,3,"Taylor, Master. Robert",male,44.7,0,0,T812283,37.98,,S
607,0,3,"Miller, Master. George",male,38.1,1,0,T874446,15.42,,C
608,0,3,"Wilson, Mr. William",male,36.8,1,0,T91144,10.57,,S
609,0,3,"Jones, Mr. William",male,42.8,0,0,T177802,17.99,,S
610,0,3,"Johnson, Miss. Clara",female,13.4,0,0,T893098,13.75,,S
611,0,2,"Miller, Mr. Henry",male,30.2,0,0,T650890,14.68,G94,S
612,0,1,"Anderson, Mr. Henry",male,13.5,0,0,T657120,46.45,,S
613,0,2,"Brown, Mr. Richard",male,13.7,0,1,T870558,20.01,,S
614,0,2,"Johnson, Mr. George",male,,1,0,T80511,116.74,,S
615,0,3,"Moore, Mr. Robert",male,43.4,0,0,T390812,10.83,C110,S
616,0,3,"Anderson, Mr. George",male,26.9,0,0,T395109,9.27,G99,C
617,1,1,"Anderson, Mr. Robert",male,,0,0,T468026,65.43,E28,S
618,0,1,"Moore, Mr. George",male,32.8,0,0,T407282,78.95,,S
619,0,1,"Moore, Mr. George",male,18.4,0,0,T517701,192.06,,C
620,0,3,"Brown, Mr. Robert",male,13.9,1,1,T258470,8.71,,C
621,0,3,"Williams, Mr. Henry",male,44.5,1,0,T494926,6.13,,S
622,1,3,"Williams, Mrs. Emma",female,31.6,2,1,T793973,7.93,,S
623,0,3,"Brown, Mr. Robert",male,39.5,1,0,T324055,7.23,A109,S
624,0,1,"Johnson, Mrs. Florence",female,0.5,1,1,T721540,264.88,B81,Q
625,0,2,"Johnson, Mr. George",male,33.2,0,0,T710356,22.75,,S
626,0,2,"Wilson, Mr. Charles",male,22.3,1,0,T439734,36.86,,S
627,1,2,"Johnson, Mr. Charles",male,9.5,0,0,T746631,27.47,,S
628,0,3,"Johnson, Master. Edward",male,28.8,0,0,T121677,20.9,F40,S
629,1,3,"Wilson, Mrs. Beatrice",female,,0,0,T872974,17.34,,S
630,0,3,"Wilson, Mr. Henry",male,62.6,0,0,T24198,5.63,,C
631,0,3,"Jones, Master. John",male,33.2,0,0,T289394,28.62,,S
632,1,1,"Johnson, Mrs. Mary",female,19.4,0,0,T879045,36.5,,Q
633,0,1,"Wilson, Master. Richard",male,18.5,1,4,T614392,105.02,F76,Q
634,0,3,"Miller, Master. Thomas",male,43.7,0,0,T488541,18.83,,Q
635,0,3,"Taylor, Mr. Edward",male,15.2,0,0,T638865,12.67,,S
636,0,1,"Moore, Mr. Robert",male,38.7,0,0,T139272,82.8,,C
637,0,3,"Williams, Mr. Charles",male,34.0,0,0,T779026,7.84,,S
638,0,3,"Taylor, Mr. Charles",male,,0,0,T956066,19.11,,S
639,1,2,"Miller, Mrs. Clara",female,7.0,0,1,T120537,26.44,,S
640,0,3,"Moore, Mrs. Edith",female,24.5,0,2,T320081,18.39,,S
641,0,2,"Moore, Mr. James",male,8.6,1,0,T409660,24.45,,S
642,0,3,"Brown, Mr. Richard",male,21.2,1,0,T29853,9.37,,S
643,0,3,"Anderson, Mr. Robert",male,43.0,0,4,T529890,16.81,,
644,0,3,"Davis, Mr. Robert",male,47.6,1,1,T742908,7.09,,S
645,0,2,"Thomas, Mr. James",male,32.8,0,0,T336406,19.17,,S
646,1,2,"Miller, Mrs. Mary",female,21.4,0,0,T213778,34.17,A1,C
647,0,1,"Davis, Mrs. Clara",female,52.7,0,0,T915088,75.05,,S
648,0,1,"Moore, Mr. Thomas",male,,0,0,T648524,107.23,,Q
649,0,3,"Taylor, Mr. Thomas",male,13.2,0,0,T412838,20.99,,S
650,0,3,"Johnson, Mr. Charles",male,,0,0,T776348,16.56,,S
651,0,2,"Miller, Mr. Henry",male,36.3,0,0,T319820,16.32,G21,S
652,1,1,"Johnson, Mr. John",male,21.8,0,0,T951989,30.45,A145,S
653,0,2,"Davis, Mr. Richard",male,,0,1,T679179,48.46,,S
654,0,3,"Wilson, Mr. James",male,36.1,1,0,T424123,14.83,,C
655,0,2,"Brown, Mr. Edward",male,32.7,0,0,T164633,35.25,,S
656,1,1,"Jones, Mr. George",male,36.4,0,0,T780786,41.46,,S
657,1,3,"Johnson, Mrs. Florence",female,22.4,0,0,T939694,23.79,,C
658,0,1,"Davis, Mr. James",male,37.3,0,2,T21680,112.27,,S
659,0,3,"Miller, Mr. Thomas",male,30.0,0,0,T688807,18.0,C104,S
660,0,3,"Thomas, Mr. Henry",male,,2,0,T940572,16.35,F68,S
661,0,2,"Wilson, Mr. John",male,26.1,0,0,T285169,28.78,,S
662,1,3,"Anderson, Mrs. Beatrice",female,,0,0,T951300,14.63,F30,Q
663,0,3,"Anderson, Mr. Robert",male,,0,0,T923426,10.95,,S
664,0,3,"Anderson, Miss. Emma",female,20.5,1,1,T252387,10.46,,Q
665,0,2,"Taylor, Mr. Charles",male,30.6,0,0,T189261,21.97,,Q
666,0,2,"Wilson, Mr. Thomas",male,10.1,0,2,T866770,30.15,,S
667,0,3,"Johnson, Mr. Robert",male,20.7,0,2,T400738,4.23,,S
668,0,3,"Miller, Mrs. Alice",female,64.3,1,4,T449214,37.79,,S
669,1,2,"Davis, Mr. Edward",male,13.3,0,0,T77102,15.65,,S
670,1,1,"Taylor, Miss. Florence",female,24.1,0,2,T438073,102.14,,S
671,0,1,"Davis, Mr. Edward",male,17.6,1,0,T787434,139.38,,S
672,0,1,"Miller, Mr. George",male,28.0,1,0,T473114,87.72,,S
673,0,3,"Wilson, Mr. Henry",male,17.9,1,1,T217086,13.46,F131,S
674,0,1,"Johnson, Mr. John",male,,1,0,T402487,150.08,,S
675,0,2,"Moore, Mr. Richard",male,,0,0,T710234,23.57,,S
676,0,3,"Brown, Mr. James",male,45.0,2,0,T799968,13.04,,S
677,1,2,"Anderson, Mr. James",male,30.9,8,0,T153201,18.44,,S
678,1,3,"Williams, Miss. Alice",female,15.2,0,0,T223361,7.06,,S
679,1,3,"Johnson, Miss. Florence",female,41.9,0,0,T166360,19.66,F37,C
680,1,2,"Brown, Miss. Annie",female,15.8,0,3,T561334,23.61,,S
681,0,3,"Moore, Mr. George",male,7.0,0,0,T783609,8.94,,S
682,1,3,"Moore, Miss. Lily",female,29.7,1,1,T126054,10.88,,C
683,1,2,"Moore, Miss. Dorothy",female,57.4,0,0,T754327,18.82,,S
684,0,1,"Taylor, Mr. George",male,3.2,1,2,T608953,65.86,,S
685,0,3,"Brown, Mr. John",male,10.4,8,0,T221706,14.83,G75,S
686,0,3,"Brown, Mr. Robert",male,40.6,2,0,T981439,6.17,F70,S
687,0,3,"Johnson, Mr. Richard",male,,0,0,T236923,14.48,,S
688,1,1,"Taylor, Mrs. Lily",female,38.6,0,5,T265886,91.87,,S
689,1,3,"Taylor, Miss. Clara",female,17.6,1,1,T724014,6.25,,C
690,0,2,"Anderson, Miss. Emma",female,,0,0,T227134,16.52,,S
691,1,3,"Moore, Mr. Edward",male,55.0,1,1,T284479,19.26,,S
692,0,3,"Brown, Mr. Edward",male,12.4,2,0,T216124,3.71,,S
